"Radware Ltd","2017-03-31T00:00:00","RDWR","Radware Ltd"
"Resources Connect","2017-03-31T00:00:00","RECN","Resources Connect"
"Research Frontiers","2017-03-31T00:00:00","REFR","Research Frontiers"
"Renewable Energy","2017-03-31T00:00:00","REGI","Renewable Energy"
"Regeneron Pharmaceutical","2017-03-31T00:00:00","REGN","Regeneron Pharmaceutical"
"Reis Inc","2017-03-31T00:00:00","REIS","Reis Inc"
"Richardson Electrncs","2017-03-31T00:00:00","RELL","Richardson Electrncs"
"Reliv Intl Inc","2017-03-31T00:00:00","RELV","Reliv Intl Inc"
"Real Industry Cmn","2017-03-31T00:00:00","RELY","Real Industry Cmn"
"Recro Pharma Inc","2017-03-31T00:00:00","REPH","Recro Pharma Inc"
"Resonant Inc Cmn Stk","2017-03-31T00:00:00","RESN","Resonant Inc Cmn Stk"
"Reata Pharma Cla  Cmn","2017-03-31T00:00:00","RETA","Reata Pharma Cla  Cmn"
"Rex Energy Corporati","2017-03-31T00:00:00","REXX","Rex Energy Corporati"
"Fst Tst Rvrfrt Dy Ap","2017-03-31T00:00:00","RFAP","Fst Tst Rvrfrt Dy Ap"
"First Trust Rvfrnt Ddi","2017-03-31T00:00:00","RFDI","First Trust Rvfrnt Ddi"
"First Trust Riverfront Dynamic","2017-03-31T00:00:00","RFEM","First Trust Riverfront Dynamic"
"First Trust Rvrfr Dy EU","2017-03-31T00:00:00","RFEU","First Trust Rvrfr Dy EU"
"RF Industries Ltd","2017-03-31T00:00:00","RFIL","RF Industries Ltd"
"Rgc Resources Inc","2017-03-31T00:00:00","RGCO","Rgc Resources Inc"
"Repligen Cp","2017-03-31T00:00:00","RGEN","Repligen Cp"
"Royal Gold Inc","2017-03-31T00:00:00","RGLD","Royal Gold Inc"
"Regulus Therapeutics","2017-03-31T00:00:00","RGLS","Regulus Therapeutics"
"Regenxbio Inc Cmn","2017-03-31T00:00:00","RGNX","Regenxbio Inc Cmn"
"Real Goods Solar Inc","2017-03-31T00:00:00","RGSE","Real Goods Solar Inc"
"Ricebran Technologie","2017-03-31T00:00:00","RIBT","Ricebran Technologie"
"Ricebrantech Warrant","2017-03-31T00:00:00","RIBTW","Ricebrantech Warrant"
"RCI Hospitality Hold","2017-03-31T00:00:00","RICK","RCI Hospitality Hold"
"Rigel Pharmaceutical","2017-03-31T00:00:00","RIGL","Rigel Pharmaceutical"
"B. Riley Financl Cmn","2017-03-31T00:00:00","RILY","B. Riley Financl Cmn"
"B. Riley Financial Inc","2017-03-31T00:00:00","RILYL","B. Riley Financial Inc"
"Arcadia Bio Cmn Stk","2017-03-31T00:00:00","RKDA","Arcadia Bio Cmn Stk"
"Rlj Entertainment","2017-03-31T00:00:00","RLJE","Rlj Entertainment"
"Rand Logistics Inc","2017-03-31T00:00:00","RLOG","Rand Logistics Inc"
"Rambus Inc","2017-03-31T00:00:00","RMBS","Rambus Inc"
"Rocky Mt Chocolate","2017-03-31T00:00:00","RMCF","Rocky Mt Chocolate"
"Rmg Networks Holding","2017-03-31T00:00:00","RMGN","Rmg Networks Holding"
"The Rmr Grp A Cmn","2017-03-31T00:00:00","RMR","The Rmr Grp A Cmn"
"Rockwell Medical In","2017-03-31T00:00:00","RMTI","Rockwell Medical In"
"Randolph Bancorp Inc","2017-03-31T00:00:00","RNDB","Randolph Bancorp Inc"
"Rignet Inc","2017-03-31T00:00:00","RNET","Rignet Inc"
"Renasant Corporation","2017-03-31T00:00:00","RNST","Renasant Corporation"
"Rennova Health Inc","2017-03-31T00:00:00","RNVA","Rennova Health Inc"
"Rennova Health Inc Wt","2017-03-31T00:00:00","RNVAZ","Rennova Health Inc Wt"
"Realnetworks Inc","2017-03-31T00:00:00","RNWK","Realnetworks Inc"
"Robo Glb Rob","2017-03-31T00:00:00","ROBO","Robo Glb Rob"
"Gibraltar Ind Inc","2017-03-31T00:00:00","ROCK","Gibraltar Ind Inc"
"Radio One Inc","2017-03-31T00:00:00","ROIA","Radio One Inc"
"Radio One Inc Cl D","2017-03-31T00:00:00","ROIAK","Radio One Inc Cl D"
"Retail Opp Invts Cp","2017-03-31T00:00:00","ROIC","Retail Opp Invts Cp"
"Roka Bioscience Inc","2017-03-31T00:00:00","ROKA","Roka Bioscience Inc"
"RBC Bearings Incorp","2017-03-31T00:00:00","ROLL","RBC Bearings Incorp"
"Rosetta Genomics Ltd","2017-03-31T00:00:00","ROSG","Rosetta Genomics Ltd"
"Ross Stores Inc","2017-03-31T00:00:00","ROST","Ross Stores Inc"
"Realpage Inc","2017-03-31T00:00:00","RP","Realpage Inc"
"Rapid7 Inc Cmn Stk","2017-03-31T00:00:00","RPD","Rapid7 Inc Cmn Stk"
"Repros Therapeutics","2017-03-31T00:00:00","RPRX","Repros Therapeutics"
"Rpx Corporation","2017-03-31T00:00:00","RPXC","Rpx Corporation"
"Red Robin Gourm","2017-03-31T00:00:00","RRGB","Red Robin Gourm"
"Rd Rock Rsrts Cla Cmn","2017-03-31T00:00:00","RRR","Rd Rock Rsrts Cla Cmn"
"Radisys Cp","2017-03-31T00:00:00","RSYS","Radisys Cp"
"Rti Surgical Inc","2017-03-31T00:00:00","RTIX","Rti Surgical Inc"
"Rentech Cmn Stk","2017-03-31T00:00:00","RTK","Rentech Cmn Stk"
"Root9B Technologies Inc","2017-03-31T00:00:00","RTNB","Root9B Technologies Inc"
"Retrophin Inc Cmn","2017-03-31T00:00:00","RTRX","Retrophin Inc Cmn"
"Ritter Pharmac. Com","2017-03-31T00:00:00","RTTR","Ritter Pharmac. Com"
"Sunrun Inc Cmn Stk","2017-03-31T00:00:00","RUN","Sunrun Inc Cmn Stk"
"Rush Entpr Cl A","2017-03-31T00:00:00","RUSHA","Rush Entpr Cl A"
"Rush Entpr Cl B","2017-03-31T00:00:00","RUSHB","Rush Entpr Cl B"
"Ruth's Hospitality","2017-03-31T00:00:00","RUTH","Ruth's Hospitality"
"Reven Housing REIT","2017-03-15T00:00:00","RVEN","Reven Housing REIT"
"Revolution Lgt Tc","2017-03-31T00:00:00","RVLT","Revolution Lgt Tc"
"Revance Therapeutics","2017-03-31T00:00:00","RVNC","Revance Therapeutics"
"Riverview Bancorp","2017-03-31T00:00:00","RVSB","Riverview Bancorp"
"Rewalk Roboti Ord Sh","2017-03-31T00:00:00","RWLK","Rewalk Roboti Ord Sh"
"Ignyta Inc Cmn","2017-03-31T00:00:00","RXDX","Ignyta Inc Cmn"
"Rxi Pharmaceuticals","2017-03-31T00:00:00","RXII","Rxi Pharmaceuticals"
"Rxi Pharmaceuticals Corporation Warrants Expirin","2017-03-31T00:00:00","RXIIW","Rxi Pharmaceuticals Corporation Warrants Expirin"
"Ryanair Hldgs Plc","2017-03-31T00:00:00","RYAAY","Ryanair Hldgs Plc"
"Sabre Corporation Cmn","2017-03-31T00:00:00","SABR","Sabre Corporation Cmn"
"Saexploration Hldgs","2017-03-31T00:00:00","SAEX","Saexploration Hldgs"
"Sanderson Farms In","2017-03-31T00:00:00","SAFM","Sanderson Farms In"
"Safety Ins Group Inc","2017-03-31T00:00:00","SAFT","Safety Ins Group Inc"
"Sage Therapeutic Com","2017-03-31T00:00:00","SAGE","Sage Therapeutic Com"
"Saia Inc","2017-03-31T00:00:00","SAIA","Saia Inc"
"Sajan Cmn Stk","2017-03-31T00:00:00","SAJA","Sajan Cmn Stk"
"Salisbury Bancorp","2017-03-31T00:00:00","SAL","Salisbury Bancorp"
"Retailmenot Inc","2017-03-31T00:00:00","SALE","Retailmenot Inc"
"Salem Media Grp Inc","2017-03-31T00:00:00","SALM","Salem Media Grp Inc"
"Silvercrest Ast Cm A","2017-03-31T00:00:00","SAMG","Silvercrest Ast Cm A"
"Sanmina Corp","2017-03-31T00:00:00","SANM","Sanmina Corp"
"S&W Seed Company","2017-03-31T00:00:00","SANW","S&W Seed Company"
"Sandy Spring Bancorp","2017-03-31T00:00:00","SASR","Sandy Spring Bancorp"
"Echostar Corp","2017-03-31T00:00:00","SATS","Echostar Corp"
"Diversified Rstrt HD","2017-03-31T00:00:00","SAUC","Diversified Rstrt HD"
"Spirit Airlines Inc","2017-03-31T00:00:00","SAVE","Spirit Airlines Inc"
"SBA Communications","2017-03-31T00:00:00","SBAC","SBA Communications"
"Strongbridge Bio Ord","2017-03-31T00:00:00","SBBP","Strongbridge Bio Ord"
"Sussex Bancorp","2017-03-31T00:00:00","SBBX","Sussex Bancorp"
"Seacoast Banking Cp","2017-03-31T00:00:00","SBCF","Seacoast Banking Cp"
"Sunshine Bancorp Cmn","2017-03-31T00:00:00","SBCP","Sunshine Bancorp Cmn"
"Sb Financial Group","2017-03-31T00:00:00","SBFG","Sb Financial Group"
"Sb Fin Grp Dep Shs","2017-03-21T00:00:00","SBFGP","Sb Fin Grp Dep Shs"
"Sinclair Brdcst A","2017-03-31T00:00:00","SBGI","Sinclair Brdcst A"
"Star Bulk Carriers","2017-03-31T00:00:00","SBLK","Star Bulk Carriers"
"Strblk 8% Sr Nt 2019","2017-03-31T00:00:00","SBLKL","Strblk 8% Sr Nt 2019"
"Signature Bank","2017-03-31T00:00:00","SBNY","Signature Bank"
"Signature Bank Wrnt","2017-03-17T00:00:00","SBNYW","Signature Bank Wrnt"
"Stellar Biotch Cm ST","2017-03-31T00:00:00","SBOT","Stellar Biotch Cm ST"
"Spring Bank Ph CS","2017-03-31T00:00:00","SBPH","Spring Bank Ph CS"
"Sabra REIT","2017-03-31T00:00:00","SBRA","Sabra REIT"
"Sabra Hlthcare REIT","2017-03-31T00:00:00","SBRAP","Sabra Hlthcare REIT"
"Southside Bancshares","2017-03-31T00:00:00","SBSI","Southside Bancshares"
"Starbucks Corp","2017-03-31T00:00:00","SBUX","Starbucks Corp"
"Saban Capital Acquisition Corp","2017-03-30T00:00:00","SCAC","Saban Capital Acquisition Corp"
"Saban Capital Acquisition Corp. Un","2017-03-31T00:00:00","SCACU","Saban Capital Acquisition Corp. Un"
"Saban Capital Acquisition Corp. Warrants","2017-03-31T00:00:00","SCACW","Saban Capital Acquisition Corp. Warrants"
"Surgical Care Affili","2017-03-23T00:00:00","SCAI","Surgical Care Affili"
"Scholastic Cp","2017-03-31T00:00:00","SCHL","Scholastic Cp"
"Schnitzer Steel A","2017-03-31T00:00:00","SCHN","Schnitzer Steel A"
"Socket Mobile","2017-03-31T00:00:00","SCKT","Socket Mobile"
"Sciclone Pharmaceut","2017-03-31T00:00:00","SCLN","Sciclone Pharmaceut"
"Sucampo Pharma Inc","2017-03-31T00:00:00","SCMP","Sucampo Pharma Inc"
"Superconductor Tech","2017-03-31T00:00:00","SCON","Superconductor Tech"
"Scansource Inc","2017-03-31T00:00:00","SCSC","Scansource Inc"
"Select Comfort Cp","2017-03-31T00:00:00","SCSS","Select Comfort Cp"
"Shoe Carnival Inc","2017-03-31T00:00:00","SCVL","Shoe Carnival Inc"
"Secureworks Corp CS","2017-03-31T00:00:00","SCWX","Secureworks Corp CS"
"Scynexis Inc Cmn","2017-03-31T00:00:00","SCYX","Scynexis Inc Cmn"
"Ishares MSCI EAFE Sm","2017-03-31T00:00:00","SCZ","Ishares MSCI EAFE Sm"
"Sea Change Intl In","2017-03-31T00:00:00","SEAC","Sea Change Intl In"
"Solaredge Tech Cmn","2017-03-31T00:00:00","SEDG","Solaredge Tech Cmn"
"Origin Agritech Limi","2017-03-31T00:00:00","SEED","Origin Agritech Limi"
"Sei Investments Co","2017-03-31T00:00:00","SEIC","Sei Investments Co"
"Selecta Biosciences","2017-03-31T00:00:00","SELB","Selecta Biosciences"
"Global Self Storage","2017-03-31T00:00:00","SELF","Global Self Storage"
"Seneca Foods Cp A","2017-03-31T00:00:00","SENEA","Seneca Foods Cp A"
"Seneca Foods Cp B","2017-03-30T00:00:00","SENEB","Seneca Foods Cp B"
"Sevcon Inc","2017-03-31T00:00:00","SEV","Sevcon Inc"
"Sound Financial Cmn","2017-03-31T00:00:00","SFBC","Sound Financial Cmn"
"Servisfirst Bancs Cmn","2017-03-31T00:00:00","SFBS","Servisfirst Bancs Cmn"
"Shutterfly Inc","2017-03-31T00:00:00","SFLY","Shutterfly Inc"
"Sprouts Farmers Mark","2017-03-31T00:00:00","SFM","Sprouts Farmers Mark"
"Simmons First Natl","2017-03-31T00:00:00","SFNC","Simmons First Natl"
"Southern First Bancs","2017-03-31T00:00:00","SFST","Southern First Bancs"
"Stonegate Bk Cmn Stk","2017-03-31T00:00:00","SGBK","Stonegate Bk Cmn Stk"
"Superior Uniform Grp","2017-03-31T00:00:00","SGC","Superior Uniform Grp"
"Seattle Genetics Inc","2017-03-31T00:00:00","SGEN","Seattle Genetics Inc"
"Sigma Labs Inc","2017-03-31T00:00:00","SGLB","Sigma Labs Inc"
"Sigma Labs Inc. Warrant","2017-03-31T00:00:00","SGLBW","Sigma Labs Inc. Warrant"
"Sigmatron Intl Inc","2017-03-31T00:00:00","SGMA","Sigmatron Intl Inc"
"Sangamo Therapeutics","2017-03-31T00:00:00","SGMO","Sangamo Therapeutics"
"Scientific Games","2017-03-31T00:00:00","SGMS","Scientific Games"
"Sgoco Group Ltd","2017-03-31T00:00:00","SGOC","Sgoco Group Ltd"
"Janus Detroit Street Trust Janus Sg Global Quali","2017-03-31T00:00:00","SGQI","Janus Detroit Street Trust Janus Sg Global Quali"
"Spar Group Inc","2017-03-31T00:00:00","SGRP","Spar Group Inc"
"Surgery Partners CS","2017-03-31T00:00:00","SGRY","Surgery Partners CS"
"Synergy Pharma Cmn","2017-03-31T00:00:00","SGYP","Synergy Pharma Cmn"
"Shore Bancshares Inc","2017-03-31T00:00:00","SHBI","Shore Bancshares Inc"
"Shenandoah Telecom","2017-03-31T00:00:00","SHEN","Shenandoah Telecom"
"Seanergy Maritime Hl","2017-03-31T00:00:00","SHIP","Seanergy Maritime Hl"
"Seanergy Maritime Holdings Corp Class A Warrants","2017-03-31T00:00:00","SHIPW","Seanergy Maritime Holdings Corp Class A Warrants"
"Sears Hldgs Corp","2017-03-31T00:00:00","SHLD","Sears Hldgs Corp"
"Sears Holdings C Wt","2017-03-31T00:00:00","SHLDW","Sears Holdings C Wt"
"Schulman A Inc","2017-03-31T00:00:00","SHLM","Schulman A Inc"
"Shiloh Inds Inc","2017-03-31T00:00:00","SHLO","Shiloh Inds Inc"
"Steven Maddens Ltd","2017-03-31T00:00:00","SHOO","Steven Maddens Ltd"
"Shoretel Inc","2017-03-31T00:00:00","SHOR","Shoretel Inc"
"Sears Hometown","2017-03-31T00:00:00","SHOS","Sears Hometown"
"Shire Plc Ads","2017-03-31T00:00:00","SHPG","Shire Plc Ads"
"Sharpspring Inc","2017-03-31T00:00:00","SHSP","Sharpspring Inc"
"Siebert Fin Cp","2017-03-31T00:00:00","SIEB","Siebert Fin Cp"
"Sientra Inc Cmn","2017-03-31T00:00:00","SIEN","Sientra Inc Cmn"
"Si Financial Grp MD","2017-03-31T00:00:00","SIFI","Si Financial Grp MD"
"Sify Techs Ltd Ads","2017-03-31T00:00:00","SIFY","Sify Techs Ltd Ads"
"Selective Ins Group","2017-03-31T00:00:00","SIGI","Selective Ins Group"
"Sigma Designs Inc","2017-03-31T00:00:00","SIGM","Sigma Designs Inc"
"Silicom Limited","2017-03-31T00:00:00","SILC","Silicom Limited"
"Silicon Motion Techn","2017-03-31T00:00:00","SIMO","Silicon Motion Techn"
"Sina Corporation","2017-03-31T00:00:00","SINA","Sina Corporation"
"Sino-Global Shipping","2017-03-31T00:00:00","SINO","Sino-Global Shipping"
"Select Income REIT","2017-03-31T00:00:00","SIR","Select Income REIT"
"Sirius XM Holdings I","2017-03-31T00:00:00","SIRI","Sirius XM Holdings I"
"Sito Mobile Cmn","2017-03-31T00:00:00","SITO","Sito Mobile Cmn"
"Svb Financial Grp","2017-03-31T00:00:00","SIVB","Svb Financial Grp"
"Svb Capital II","2017-03-31T00:00:00","SIVBO","Svb Capital II"
"Peak Resorts Cmn","2017-03-31T00:00:00","SKIS","Peak Resorts Cmn"
"Skyline Medical Cmn","2017-03-31T00:00:00","SKLN","Skyline Medical Cmn"
"Flxshrs Crscr US Cor","2017-03-31T00:00:00","SKOR","Flxshrs Crscr US Cor"
"Sky Solar Hold Ads","2017-03-31T00:00:00","SKYS","Sky Solar Hold Ads"
"Skywest Inc","2017-03-31T00:00:00","SKYW","Skywest Inc"
"First Trust ISE Clou","2017-03-31T00:00:00","SKYY","First Trust ISE Clou"
"Silicon Labs Inc","2017-03-31T00:00:00","SLAB","Silicon Labs Inc"
"Select Bancorp Inc","2017-03-30T00:00:00","SLCT","Select Bancorp Inc"
"Silgan Holdings","2017-03-31T00:00:00","SLGN","Silgan Holdings"
"The Obesity ETF","2017-03-20T00:00:00","SLIM","The Obesity ETF"
"SLM Corporation","2017-03-31T00:00:00","SLM","SLM Corporation"
"SLM Cp Srs A Pfd","2017-03-31T00:00:00","SLMAP","SLM Cp Srs A Pfd"
"SLM Cp Srs B Pfd","2017-03-31T00:00:00","SLMBP","SLM Cp Srs B Pfd"
"Simulations Plus Inc","2017-03-31T00:00:00","SLP","Simulations Plus Inc"
"Ishares 0-5 Ig Corp","2017-03-31T00:00:00","SLQD","Ishares 0-5 Ig Corp"
"Solar Capital Cmn","2017-03-31T00:00:00","SLRC","Solar Capital Cmn"
"CS X-Links Silver Sh","2017-03-31T00:00:00","SLVO","CS X-Links Silver Sh"
"Southern Mo Bancorp","2017-03-31T00:00:00","SMBC","Southern Mo Bancorp"
"Smartfinancial Cm ST","2017-03-31T00:00:00","SMBK","Smartfinancial Cm ST"
"Super Micro Computer","2017-03-31T00:00:00","SMCI","Super Micro Computer"
"Alphamark Actmg Smcp","2017-03-31T00:00:00","SMCP","Alphamark Actmg Smcp"
"Sharps Compliance","2017-03-31T00:00:00","SMED","Sharps Compliance"
"Schmitt Inds Inc","2017-03-31T00:00:00","SMIT","Schmitt Inds Inc"
"Summit Financial Gp","2017-03-31T00:00:00","SMMF","Summit Financial Gp"
"Summit Therapeu ADR","2017-03-31T00:00:00","SMMT","Summit Therapeu ADR"
"Stein Mart Inc","2017-03-31T00:00:00","SMRT","Stein Mart Inc"
"Smith Micro Software","2017-03-31T00:00:00","SMSI","Smith Micro Software"
"Semtech Corp","2017-03-31T00:00:00","SMTC","Semtech Corp"
"Smtc Corp","2017-03-31T00:00:00","SMTX","Smtc Corp"
"Inventure Foods Inc","2017-03-31T00:00:00","SNAK","Inventure Foods Inc"
"Sun Bancorp Inc","2017-03-31T00:00:00","SNBC","Sun Bancorp Inc"
"State Natl Co Cmn","2017-03-31T00:00:00","SNC","State Natl Co Cmn"
"Synchronoss Technolo","2017-03-31T00:00:00","SNCR","Synchronoss Technolo"
"Smart Sand Inc","2017-03-31T00:00:00","SND","Smart Sand Inc"
"Sundance Energy Australia Ltd.","2017-03-31T00:00:00","SNDE","Sundance Energy Australia Ltd."
"Syndax Pharma Cmn","2017-03-31T00:00:00","SNDX","Syndax Pharma Cmn"
"Senestech Inc","2017-03-31T00:00:00","SNES","Senestech Inc"
"Security Natl Finl","2017-03-31T00:00:00","SNFCA","Security Natl Finl"
"Soligenix Inc","2017-03-31T00:00:00","SNGX","Soligenix Inc"
"Soligenix Inc. Warrant","2017-03-31T00:00:00","SNGXW","Soligenix Inc. Warrant"
"Senior Housing Properties Trust","2017-03-31T00:00:00","SNH","Senior Housing Properties Trust"
"Senior Housing Properties Trust","2017-03-31T00:00:00","SNHNI","Senior Housing Properties Trust"
"Senior Housing Properties Trust","2017-03-31T00:00:00","SNHNL","Senior Housing Properties Trust"
"Sun Hydraulics Cor","2017-03-31T00:00:00","SNHY","Sun Hydraulics Cor"
"Scripps Ntwrks Int A","2017-03-31T00:00:00","SNI","Scripps Ntwrks Int A"
"Pyxis/Iboxx Senior Loan ETF","2017-03-31T00:00:00","SNLN","Pyxis/Iboxx Senior Loan ETF"
"Senomyx Inc","2017-03-31T00:00:00","SNMX","Senomyx Inc"
"Sonoma Pharmaceuticals Inc","2017-03-31T00:00:00","SNOA","Sonoma Pharmaceuticals Inc"
"Sonoma Pharmaceuticals Inc","2017-03-31T00:00:00","SNOAW","Sonoma Pharmaceuticals Inc"
"Synopsys Inc","2017-03-31T00:00:00","SNPS","Synopsys Inc"
"Global X Internet of Things Thematic ETF","2017-03-31T00:00:00","SNSR","Global X Internet of Things Thematic ETF"
"Sunesis Pharmaceutic","2017-03-31T00:00:00","SNSS","Sunesis Pharmaceutic"
"Glbl X Social Med ETF","2017-03-31T00:00:00","SOCL","Glbl X Social Med ETF"
"Sodastream Int Ltd","2017-03-31T00:00:00","SODA","Sodastream Int Ltd"
"Sonic Foundry Inc","2017-03-31T00:00:00","SOFO","Sonic Foundry Inc"
"Sotherly Hotels Cmn","2017-03-31T00:00:00","SOHO","Sotherly Hotels Cmn"
"Sotherly Hotels Inc. 8.0% Series B Cumulative Re","2017-03-31T00:00:00","SOHOB","Sotherly Hotels Inc. 8.0% Series B Cumulative Re"
"Sotherly Htl 7 Sr Nt","2017-03-31T00:00:00","SOHOM","Sotherly Htl 7 Sr Nt"
"Sohu.Com Inc","2017-03-31T00:00:00","SOHU","Sohu.Com Inc"
"Southern National Bk","2017-03-31T00:00:00","SONA","Southern National Bk"
"Sonic Cp","2017-03-31T00:00:00","SONC","Sonic Cp"
"Sonus Networks Inc","2017-03-31T00:00:00","SONS","Sonus Networks Inc"
"Sorl Auto Parts Inc","2017-03-31T00:00:00","SORL","Sorl Auto Parts Inc"
"Ishares PHLX SC ETF","2017-03-31T00:00:00","SOXX","Ishares PHLX SC ETF"
"SP Plus Corporation","2017-03-31T00:00:00","SP","SP Plus Corporation"
"Span America Med S","2017-03-30T00:00:00","SPAN","Span America Med S"
"Spartan Motors Inc","2017-03-31T00:00:00","SPAR","Spartan Motors Inc"
"Supercom Ltd","2017-03-31T00:00:00","SPCB","Supercom Ltd"
"Spherix Inc","2017-03-31T00:00:00","SPEX","Spherix Inc"
"Sophiris Bio Cmn","2017-03-31T00:00:00","SPHS","Sophiris Bio Cmn"
"Spi Energy Co Ads","2017-03-31T00:00:00","SPI","Spi Energy Co Ads"
"Siliconware Pr Ads","2017-03-31T00:00:00","SPIL","Siliconware Pr Ads"
"Spark Energy Cmn","2017-03-31T00:00:00","SPKE","Spark Energy Cmn"
"Spark Energy Inc.","2017-03-31T00:00:00","SPKEP","Spark Energy Inc."
"Splunk Inc","2017-03-31T00:00:00","SPLK","Splunk Inc"
"Staples Inc","2017-03-31T00:00:00","SPLS","Staples Inc"
"Spectranetics Cp T","2017-03-31T00:00:00","SPNC","Spectranetics Cp T"
"Seaspine Holdings Cmn","2017-03-31T00:00:00","SPNE","Seaspine Holdings Cmn"
"Sapiens Intl Cp Nv","2017-03-31T00:00:00","SPNS","Sapiens Intl Cp Nv"
"Spok Holdings Inc","2017-03-31T00:00:00","SPOK","Spok Holdings Inc"
"Spectrum Pharma Inc","2017-03-31T00:00:00","SPPI","Spectrum Pharma Inc"
"Support.Com Inc","2017-03-31T00:00:00","SPRT","Support.Com Inc"
"Sps Commerce Inc","2017-03-31T00:00:00","SPSC","Sps Commerce Inc"
"Spartannash Company","2017-03-31T00:00:00","SPTN","Spartannash Company"
"Skypeople Fruit Juic","2017-03-31T00:00:00","SPU","Skypeople Fruit Juic"
"Sportsman's Wareh Cmn","2017-03-31T00:00:00","SPWH","Sportsman's Wareh Cmn"
"Sunpower Corporation","2017-03-31T00:00:00","SPWR","Sunpower Corporation"
"Sequential Brands Cmn","2017-03-31T00:00:00","SQBG","Sequential Brands Cmn"
"Ultrapro Short QQQ Proshares","2017-03-31T00:00:00","SQQQ","Ultrapro Short QQQ Proshares"
"Strategy Shares Active Alts Contrarian ETF","2017-03-31T00:00:00","SQZZ","Strategy Shares Active Alts Contrarian ETF"
"Social Reality Inc","2017-03-31T00:00:00","SRAX","Social Reality Inc"
"1St Source Corp","2017-03-31T00:00:00","SRCE","1St Source Corp"
"Stericycle Inc","2017-03-31T00:00:00","SRCL","Stericycle Inc"
"Stericycle Inc Deps","2017-03-31T00:00:00","SRCLP","Stericycle Inc Deps"
"Surmodics Inc","2017-03-31T00:00:00","SRDX","Surmodics Inc"
"Global X Superdivide","2017-03-31T00:00:00","SRET","Global X Superdivide"
"Servicesrce Intl Inc","2017-03-31T00:00:00","SREV","Servicesrce Intl Inc"
"Sorrento Therpt Cmn","2017-03-31T00:00:00","SRNE","Sorrento Therpt Cmn"
"Sarepta Therapeutics","2017-03-31T00:00:00","SRPT","Sarepta Therapeutics"
"Sierra Oncology Inc","2017-03-31T00:00:00","SRRA","Sierra Oncology Inc"
"Sears Canada Inc","2017-03-31T00:00:00","SRSC","Sears Canada Inc"
"Sensus Healthcare Inc Cmn","2017-03-31T00:00:00","SRTS","Sensus Healthcare Inc Cmn"
"Sensus Healthcare Inc Wt","2017-03-31T00:00:00","SRTSW","Sensus Healthcare Inc Wt"
"Silver Run Acquisition Corporation II Units","2017-03-31T00:00:00","SRUNU","Silver Run Acquisition Corporation II Units"
"South State Cp Cmn","2017-03-31T00:00:00","SSB","South State Cp Cmn"
"Summit State Bank","2017-03-31T00:00:00","SSBI","Summit State Bank"
"Stewardship","2017-03-31T00:00:00","SSFN","Stewardship"
"Sunshine Heart Inc","2017-03-31T00:00:00","SSH","Sunshine Heart Inc"
"Strata Skin Scien Cmn","2017-03-31T00:00:00","SSKN","Strata Skin Scien Cmn"
"SS&C Technologies","2017-03-31T00:00:00","SSNC","SS&C Technologies"
"Silver Stand Res","2017-03-31T00:00:00","SSRI","Silver Stand Res"
"Stratasys Ltd","2017-03-31T00:00:00","SSYS","Stratasys Ltd"
"Staar Surgical Co","2017-03-31T00:00:00","STAA","Staar Surgical Co"
"Staffing 360","2017-03-31T00:00:00","STAF","Staffing 360"
"Student Trnspt Inc","2017-03-31T00:00:00","STB","Student Trnspt Inc"
"S&T Bancorp Inc","2017-03-31T00:00:00","STBA","S&T Bancorp Inc"
"State Bank Finl Corp","2017-03-31T00:00:00","STBZ","State Bank Finl Corp"
"Steadymed Ltd Ord Sh","2017-03-31T00:00:00","STDY","Steadymed Ltd Ord Sh"
"State Auto Finl Corp","2017-03-31T00:00:00","STFC","State Auto Finl Corp"
"Sunopta Inc","2017-03-31T00:00:00","STKL","Sunopta Inc"
"The One Group Cmn","2017-03-31T00:00:00","STKS","The One Group Cmn"
"Steel Dynamics Inc","2017-03-31T00:00:00","STLD","Steel Dynamics Inc"
"Stellar Acquisition III Inc","2017-03-30T00:00:00","STLR","Stellar Acquisition III Inc"
"Stellar Acquisition III Inc","2017-03-23T00:00:00","STLRU","Stellar Acquisition III Inc"
"Stellar Acquisition III Inc. Warrants","2017-03-31T00:00:00","STLRW","Stellar Acquisition III Inc. Warrants"
"Stanley Furniture","2017-03-31T00:00:00","STLY","Stanley Furniture"
"Stemline Therapeutic","2017-03-31T00:00:00","STML","Stemline Therapeutic"
"Stamps.Com Inc","2017-03-31T00:00:00","STMP","Stamps.Com Inc"
"Ipath Steepener","2017-03-31T00:00:00","STPP","Ipath Steepener"
"Strayer Education","2017-03-31T00:00:00","STRA","Strayer Education"
"Sterling Constructio","2017-03-31T00:00:00","STRL","Sterling Constructio"
"Streamline Health So","2017-03-31T00:00:00","STRM","Streamline Health So"
"Stratus Pptys Inc","2017-03-31T00:00:00","STRS","Stratus Pptys Inc"
"Strattec Security","2017-03-31T00:00:00","STRT","Strattec Security"
"Seagate Tech Ord Shs","2017-03-31T00:00:00","STX","Seagate Tech Ord Shs"
"Summer Infant Inc","2017-03-31T00:00:00","SUMR","Summer Infant Inc"
"Solar Senior Capital","2017-03-31T00:00:00","SUNS","Solar Senior Capital"
"Sunworks Inc Cmn","2017-03-31T00:00:00","SUNW","Sunworks Inc Cmn"
"Supernus Pharm","2017-03-31T00:00:00","SUPN","Supernus Pharm"
