"0","38.11","1980000000","Computer Software: Prepackaged Software","10.2","2017-03-31T00:00:00","2.62","0","Adobe Systems Inc","Adobe Systems Inc","0","63160000000","0001-01-01T00:00:00","Technology","8.27","48.76","1.02","494596700","0","ADBE","0"
"0","-64.98","-13000000","Major Chemicals","4.17","2017-03-31T00:00:00","4.34","0","Advanced Emissions Solutions Inc","Advanced Emissions Solutions Inc","0","204380000","0001-01-01T00:00:00","Basic Industries","2.77","2.14","0.08","22023710","0","ADES","0"
"0","-71.57","-25110000","","0","2017-03-31T00:00:00","-0.89","0","Alcobra Ltd. Ord","Alcobra Ltd. Ord","0","31420000","0001-01-01T00:00:00","","0.67","0","0","27561400","0","ADHD","0"
"0","45.51","1370000000","Semiconductors","6.99","2017-03-31T00:00:00","2.93","0","Analog Devices Cmn","Analog Devices Cmn","2.19","25340000000","0001-01-01T00:00:00","Technology","4.79","27.95","2","309212900","0","ADI","1.8"
"0","-28.65","-16860000","","5.98","2017-03-31T00:00:00","-1.61","0","Adma Biologics Cmn","Adma Biologics Cmn","0","62880000","0001-01-01T00:00:00","","0","0","0","12885250","0","ADMA","0"
"0","-48.48","-22670000","","14.86","2017-03-31T00:00:00","-1.19","0","Adamis Pharmaceuticl","Adamis Pharmaceuticl","0","96190000","0001-01-01T00:00:00","","3.7","0","0","22632940","0","ADMP","0"
"0","3.67","-62580000","","670.45","2017-03-31T00:00:00","-2.77","0","Adamas Pharma Cmn","Adamas Pharma Cmn","0","388830000","0001-01-01T00:00:00","","2.87","0","-0.07","22218860","0","ADMS","0"
"0","15.77","2730000000","EDP Services","3.81","2017-03-31T00:00:00","3.72","0","Automatic Data Procs","Automatic Data Procs","2.21","45960000000","0001-01-01T00:00:00","Technology","12.02","27.51","2.42","448872000","0","ADP","2.28"
"0","15.19","0","","0","2017-03-31T00:00:00","0","0","Bldrs Asia 50 Fd","Bldrs Asia 50 Fd","0","0","0001-01-01T00:00:00","","0","0","0","0","0","ADRA","0"
"0","4.11","0","","0","2017-03-31T00:00:00","0.108","0","Bldrs Dev Mkts 100","Bldrs Dev Mkts 100","0","0","0001-01-01T00:00:00","","0","0","0","0","0","ADRD","0"
"0","16.66","0","","0","2017-03-31T00:00:00","7.635","0","Bldrs EM Mkts 50","Bldrs EM Mkts 50","0","0","0001-01-01T00:00:00","","0","0","0","0","0","ADRE","0"
"0","-16.99","-69310000","","14.56","2017-03-31T00:00:00","-1.4","0","Aduro Biotech Cmn","Aduro Biotech Cmn","0","730980000","0001-01-01T00:00:00","","3.24","0","0.07","67998140","0","ADRO","0"
"0","2.19","0","","0","2017-03-31T00:00:00","0.09","0","Bldrs EUR 100 Fd","Bldrs EUR 100 Fd","0","0","0001-01-01T00:00:00","","0","0","0","0","0","ADRU","0"
"0","44.55","-279900000","Computer Software: Prepackaged Software","9.39","2017-03-31T00:00:00","-2.61","0","Autodesk Inc","Autodesk Inc","0","19100000000","0001-01-01T00:00:00","Technology","25.92","0","-6.02","220885900","0","ADSK","0"
"0","7.4","49140000","Telecommunications Equipment","1.6","2017-03-31T00:00:00","0.72","0","Adtran Inc","Adtran Inc","1.71","1010000000","0001-01-01T00:00:00","Public Utilities","2.13","28.82","12.2","48674700","0","ADTN","0.36"
"0","72.97","31200000","Medical/Nursing Services","0.87","2017-03-31T00:00:00","1.06","0","Addus Homecare Corpo","Addus Homecare Corpo","0","350690000","0001-01-01T00:00:00","Health Care","2.19","28.99","1.43","11423130","0","ADUS","0"
"0","0","-47570000","","78.06","2017-03-31T00:00:00","-3.14","0","Adverum Biotechnlgs","Adverum Biotechnlgs","0","113570000","0001-01-01T00:00:00","","0.52","0","0","42062960","0","ADVM","0"
"0","5.56","-73060000","","43.1","2017-03-31T00:00:00","-1.91","0","Advaxis Inc Cmn Stk","Advaxis Inc Cmn Stk","0","329210000","0001-01-01T00:00:00","","3.02","0","0","40294980","0","ADXS","0"
"0","-20.57","0","","0","2017-03-31T00:00:00","0","0","Advaxis Inc Wts","Advaxis Inc Wts","0","0","0001-01-01T00:00:00","","0","0","0","0","0","ADXSW","0"
"0","7.91","112900000","Heavy Construction","0.59","2017-03-31T00:00:00","0.84","0","Aegion Corp Cmn Stk","Aegion Corp Cmn Stk","0","713040000","0001-01-01T00:00:00","Industrial Goods","1.26","26.15","3.04","32455170","0","AEGN","0"
"0","241.13","-6930000","Electrical Products","6.54","2017-03-31T00:00:00","-0.59","0","Aehr Test Systems","Aehr Test Systems","0","80190000","0001-01-01T00:00:00","Capital Goods","68.48","0","-1","16671520","0","AEHR","0"
"0","111.93","134670000","Industrial Machinery/Components","5.61","2017-03-31T00:00:00","3.18","0","Advanced Energy","Advanced Energy","0","2720000000","0001-01-01T00:00:00","Capital Goods","6.92","21.55","0.4","39673280","0","AEIS","0"
"0","-32.72","-5640000","","45.4924","2017-03-31T00:00:00","-0.884","0","Aethlon Medical Cmn","Aethlon Medical Cmn","0","26000000","0001-01-01T00:00:00","","341","0","0","7961540","0","AEMD","0"
"0","185.94","-95900000","","0","2017-03-31T00:00:00","-3.4","0","Aerie Pharmaceutical","Aerie Pharmaceutical","0","1520000000","0001-01-01T00:00:00","","14.44","0","0","33517090","0","AERI","0"
"0","-11.16","-6490000","Building Products","0.47","2017-03-31T00:00:00","-1.13","0","American Electric Te","American Electric Te","0","17920000","0001-01-01T00:00:00","Capital Goods","1.61","0","0","8334884","0","AETI","0"
"0","5.56","2440000","Office Equipment/Supplies/Services","0.455","2017-03-31T00:00:00","0.048","0","Addvantage Techs Grp","Addvantage Techs Grp","0","19310000","0001-01-01T00:00:00","Consumer Services","0.462","39.688","0","10136480","0","AEY","0"
"0","-25.93","-29200000","Major Pharmaceuticals","45.2","2017-03-31T00:00:00","-2.41","0","Aeterna Zentaris","Aeterna Zentaris","0","40500000","0001-01-01T00:00:00","Consumer Durables","6.34","0","0","13500000","0","AEZS","0"
"0","15.69","39380000","Medical/Nursing Services","0.8","2017-03-31T00:00:00","1.71","0","Almost Family Inc","Almost Family Inc","0","494410000","0001-01-01T00:00:00","Health Care","1.64","28.42","2.72","10173050","0","AFAM","0"
"0","-22.31","-3770000","","0.91","2017-03-31T00:00:00","0.19","0","Atlas Fincl Hld Ord","Atlas Fincl Hld Ord","0","161800000","0001-01-01T00:00:00","","1.27","70.79","0","12029740","0","AFH","0"
"0","-43.21","-34160000","","11.68","2017-03-31T00:00:00","-1.07","0","Affimed N.V.","Affimed N.V.","0","77940000","0001-01-01T00:00:00","","1.95","0","0","33886960","0","AFMD","0"
"0","-25.71","720750000","Property-Casualty Insurers","0.58","2017-03-31T00:00:00","2.38","0","Amtrust Financial","Amtrust Financial","3.65","3150000000","0001-01-01T00:00:00","Finance","1.22","7.76","0.61","170639200","0","AFSI","0.68"
"0","7.1","-100580000","Biotechnology: Biological Products (No Diagnostic Substances)","16.73","2017-03-31T00:00:00","-1.46","0","Agenus Inc","Agenus Inc","0","370700000","0001-01-01T00:00:00","Health Care","0","0","0","98328910","0","AGEN","0"
"0","-29.86","61710000","","1.25","2017-03-31T00:00:00","-2.26","0","Agrofresh Solutions","Agrofresh Solutions","0","182020000","0001-01-01T00:00:00","","0.59","0","-0.49","50701950","0","AGFS","0"
"0","-71.11","0","","0","2017-03-31T00:00:00","0","0","Agrofresh Sol Wrrnts","Agrofresh Sol Wrrnts","0","0","0001-01-01T00:00:00","","0","0","0","0","0","AGFSW","0"
"0","23.34","230400000","Specialty Insurers","1.27","2017-03-31T00:00:00","4.75","0","Argo Group Intl Hlds","Argo Group Intl Hlds","1.64","2040000000","0001-01-01T00:00:00","Finance","1.12","14.27","2.28","30088500","0","AGII","1.08"
"0","-2.54","0","","0","2017-03-31T00:00:00","0","0","Argo Grp Itl Snr NTS","Argo Grp Itl Snr NTS","0","145880000000","0001-01-01T00:00:00","","0","0","0","5750099000","0","AGIIL","0"
"0","19.31","-195280000","","34.65","2017-03-31T00:00:00","-5.07","0","Agios Pharmaceutical","Agios Pharmaceutical","0","2470000000","0001-01-01T00:00:00","","6.75","0","0","42294520","0","AGIO","0"
"0","-14.95","-21800000","","21.33","2017-03-31T00:00:00","-2.22","0","Aeglea Biothera Cmn","Aeglea Biothera Cmn","0","100220000","0001-01-01T00:00:00","","1.57","0","0","13452350","0","AGLE","0"
"0","8.27","0","Real Estate Investment Trusts","9.07","2017-03-31T00:00:00","1.79","0","American Capital Age","American Capital Age","10.84","6580000000","0001-01-01T00:00:00","Consumer Services","0.94","11.09","-2.86","330819500","0","AGNC","2.16"
"0","4.46","0","","11.78","2017-03-31T00:00:00","1.79","0","American Cap Agy Cor","American Cap Agy Cor","7.4","8600001000","0001-01-01T00:00:00","","1.22","14.5","0","330896500","0","AGNCB","1.94"
"0","-0.77","0","","11.77","2017-03-31T00:00:00","1.79","0","American Capital Pfd","American Capital Pfd","7.73","8560000000","0001-01-01T00:00:00","","1.22","14.42","0","331013200","0","AGNCP","2"
"0","1.37","0","","0","2017-03-30T00:00:00","0","0","Wt Brclys Usagg Ndur","Wt Brclys Usagg Ndur","0","0","0001-01-01T00:00:00","","0","0","0","0","0","AGND","0"
"0","-44.73","-29700000","","0","2017-03-31T00:00:00","-1.017","0","Agile Therap Cmn Stk","Agile Therap Cmn Stk","0","92230000","0001-01-01T00:00:00","","2.238","0","0","28776910","0","AGRX","0"
"0","-56.08","10600000","","2.55","2017-03-31T00:00:00","0.63","0","Applied Genetic Tech","Applied Genetic Tech","0","120250000","0001-01-01T00:00:00","","1.01","11.57","0","18082710","0","AGTC","0"
